City,Car Name,Price,Year,Mileage,Fuel Type,Transmission,Car URL
Ahmedabad,2022 Maruti Alto 800 VXI,"₹3.54 Lakh
Compare","20,882 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-vxi-cars-Ahmedabad_f387470a-0a8d-4eb0-94d8-8b7eb58f71db.htm
Ahmedabad,2016 Maruti Wagon R VXI 1.2,"₹3.56 Lakh
Compare","30,928 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-12-cars-Ahmedabad_d9144366-16fd-4313-8bd0-507451d24149.htm
Ahmedabad,2022 Maruti Alto K10 VXI Plus,"₹4.77 Lakh
Compare","8,929 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-plus-cars-Ahmedabad_343d2fa7-1cf9-42c7-a5a3-5cfc1990adcc.htm
Ahmedabad,2019 Renault KWID RXL,"₹3.29 Lakh
Compare","15,081 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxl-cars-Ahmedabad_42188bf1-90d0-40ec-90df-f28426dd074d.htm
Ahmedabad,2022 Maruti Dzire VXI,"₹6.64 Lakh
Compare","32,052 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-vxi-cars-Ahmedabad_ef3aece5-e62e-4589-b4e9-161ec369a4bc.htm
Ahmedabad,2022 Maruti Baleno Delta,"₹6.17 Lakh
Compare","30,617 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-cars-Ahmedabad_62a6708f-8614-41d1-b5f2-7f67dbabdfe7.htm
Ahmedabad,2021 Maruti Swift AMT ZXI,"₹6.58 Lakh
Compare","35,783 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-amt-zxi-cars-Ahmedabad_c62865f2-84b2-4e19-abea-13cf3915ab6b.htm
Ahmedabad,2019 Renault KWID RXL,"₹3.21 Lakh
Compare","26,593 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxl-cars-Ahmedabad_7c4aae17-2c4c-41f8-8d00-6ff932bec33f.htm
Ahmedabad,2022 Tata Altroz XZ,"₹7.98 Lakh
Compare","44,408 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xz-cars-Ahmedabad_ede879a2-f3b7-409b-a182-4689f840bcb3.htm
Ahmedabad,2021 Nissan Kicks Petrol,"₹6.36 Lakh
Compare","61,490 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Nissan-kicks-petrol-cars-Ahmedabad_c2583a2f-c780-4b39-92e9-a6485f3bc267.htm
Ahmedabad,2018 Maruti Swift VXI,"₹5.44 Lakh
Compare","22,953 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-vxi-cars-Ahmedabad_30c0334f-85b9-47b2-aec5-330a424a8be7.htm
Ahmedabad,2023 Maruti Alto K10 VXI Plus,"₹4.30 Lakh
Compare","14,018 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-plus-cars-Ahmedabad_d17ab35a-1e63-457d-ab2d-8a76d9389eee.htm
Ahmedabad,2017 Maruti Ciaz 1.4 AT Zeta,"₹5.65 Lakh
Compare","71,553 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-14-at-zeta-cars-Ahmedabad_4df29b94-db33-4afd-a6e4-fed7d2c44317.htm
Ahmedabad,2023 Hyundai i20 Asta Turbo DCT,"₹10.56 Lakh
Compare","5,488 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-turbo-dct-cars-Ahmedabad_2eae6eb2-a322-421e-b0a8-5a34c4270e90.htm
Ahmedabad,2016 Mahindra KUV 100 NXT G80 K2 Plus 6 Str,"₹3.67 Lakh
Compare","47,543 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Mahindra-kuv-100-nxt-g80-k2-plus-6-str-cars-Ahmedabad_dd75f29d-7a96-4589-9686-81e72aecedd6.htm
Ahmedabad,2021 Maruti Alto 800 LXi,"₹3.25 Lakh
Compare","28,534 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_9b3b2a28-7478-4298-9731-247070da9633.htm
Ahmedabad,2021 Maruti Dzire ZXI,"₹7.01 Lakh
Compare","11,912 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-zxi-cars-Ahmedabad_355b9eb4-7530-4eaf-aabc-1eb6db39fdbe.htm
Ahmedabad,2014 Hyundai Grand i10 1.2 Kappa Asta,"₹4.22 Lakh
Compare","43,314 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Ahmedabad_883be340-d13a-438b-94db-d810c60d0343.htm
Ahmedabad,2018 Renault Captur 1.5 Diesel RXE,"₹5.68 Lakh
Compare","66,171 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-captur-15-diesel-rxe-cars-Ahmedabad_223d2bc5-86fe-4da5-8f1b-7cbc4eb4633c.htm
Ahmedabad,2018 Hyundai EON Era,"₹3.07 Lakh
Compare","34,458 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-eon-era-cars-Ahmedabad_8624f4a4-24af-4eb6-b19d-62321aa1801a.htm
Ahmedabad,2020 Renault KWID RXL,"₹3.28 Lakh
Compare","52,093 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxl-cars-Ahmedabad_9f0fc9bf-95c4-4933-8404-1108dc84c9e6.htm
Ahmedabad,2021 Maruti Celerio ZXI,"₹4.85 Lakh
Compare","37,597 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Ahmedabad_446ec3fc-0ec7-4778-8ee1-91ab0062e4a3.htm
Ahmedabad,2023 Maruti Ignis Sigma,"₹5.10 Lakh
Compare","9,796 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ignis-sigma-cars-Ahmedabad_643b4ff0-a46f-4716-bab1-1da9b628b0f5.htm
Ahmedabad,2021 Renault KWID RXT,"₹3.81 Lakh
Compare","13,314 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxt-cars-Ahmedabad_8ff1b678-d118-4454-a91d-56b2d05eb5ba.htm
Ahmedabad,2022 Maruti XL6 Alpha Plus AT,"₹12.38 Lakh
Compare","27,840 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-xl6-alpha-plus-at-cars-Ahmedabad_3b0bdce3-356a-4e51-b9da-f06baa11f45b.htm
Ahmedabad,2019 Renault KWID RXL,"₹3.07 Lakh
Compare","48,250 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxl-cars-Ahmedabad_bed73c18-facb-4075-abd7-98e5253f5dba.htm
Ahmedabad,2023 Tata Altroz XZ Plus,"₹7.73 Lakh
Compare","40,627 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xz-plus-cars-Ahmedabad_be759441-7035-4f4c-a7bb-eba3503a50a5.htm
Ahmedabad,2017 Mahindra KUV 100 NXT G80 K2 Plus 6 Str,"₹3.47 Lakh
Compare","50,072 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Mahindra-kuv-100-nxt-g80-k2-plus-6-str-cars-Ahmedabad_78b23374-c9c2-4119-a733-59e35f119692.htm
Ahmedabad,2023 Hyundai i20 Asta 1.2,"₹7.70 Lakh
Compare","16,019 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Ahmedabad_be88045b-7266-4392-9cab-cf025bc6cc54.htm
Ahmedabad,2022 Hyundai Venue SX Turbo iMT,"₹8.63 Lakh
Compare","49,512 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-turbo-imt-cars-Ahmedabad_528a2dfb-62bf-49db-aa2b-98fe37b073f4.htm
Ahmedabad,2022 Renault KWID 1.0 AMT RXT,"₹4.77 Lakh
Compare","10,610 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-amt-rxt-cars-Ahmedabad_8283feca-ed9c-48a3-ac9e-4ee5c1ce697d.htm
Ahmedabad,2021 Honda Amaze VX i-VTEC,"₹7.46 Lakh
Compare","34,221 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-i-vtec-cars-Ahmedabad_da91f316-fb9e-45d1-a1f9-4ef716460005.htm
Ahmedabad,2018 Renault KWID 1.0 AMT RXT,"₹3.13 Lakh
Compare","36,667 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-amt-rxt-cars-Ahmedabad_1c1a26fe-da6c-402a-abce-9da38bd4eb34.htm
Ahmedabad,2020 Hyundai Venue SX Turbo iMT,"₹7.95 Lakh
Compare","54,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-venue-sx-turbo-imt-cars-Ahmedabad_295922c3-9d1e-470d-9b0c-d7b3603403a2.htm
Ahmedabad,2020 Renault Triber RXT BSIV,"₹4.75 Lakh
Compare","74,700 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Renault-triber-rxt-bsiv-cars-Ahmedabad_fed29bd1-ecfe-4fef-b32b-820e7b9c8a40.htm
Ahmedabad,2021 Maruti Wagon R ZXI 1.2,"₹5.22 Lakh
Compare","11,876 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-zxi-12-cars-Ahmedabad_ba913ccf-0a3b-47a9-aaf7-842a804faa68.htm
Ahmedabad,2019 Hyundai Verna VTVT 1.6 SX,"₹7.56 Lakh
Compare","33,588 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-verna-vtvt-16-sx-cars-Ahmedabad_87a89570-1e40-4d3d-8465-5ac18117df62.htm
Ahmedabad,2014 Hyundai i20 Sportz Petrol,"₹3.35 Lakh
Compare","40,828 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-petrol-cars-Ahmedabad_60e5aa76-b5a9-4211-a01d-532edccfa2ff.htm
Ahmedabad,2023 Maruti Celerio VXI,"₹5.02 Lakh
Compare","16,396 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Ahmedabad_0d17c1b4-b506-4d60-b855-16fcbb57a430.htm
Ahmedabad,2021 Maruti S-Presso VXI,"₹4.02 Lakh
Compare","26,559 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-s-presso-vxi-cars-Ahmedabad_ee5c21ac-77f6-4385-b836-5d99d693531b.htm
Ahmedabad,2020 Maruti Ciaz Petrol,"₹8.31 Lakh
Compare","42,330 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-Ahmedabad_454329e4-6d28-463e-b800-6e9303a1c2f0.htm
Ahmedabad,2022 Renault KWID 1.0 AMT RXT,"₹4.60 Lakh
Compare","28,179 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-amt-rxt-cars-Ahmedabad_18937163-68c6-49d9-87a3-b94fd24d4541.htm
Ahmedabad,2020 Maruti Ciaz Petrol,"₹7.35 Lakh
Compare","64,636 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-Ahmedabad_a267551e-9cd2-40b0-bd6c-f93931d3888a.htm
Ahmedabad,2021 Maruti Alto 800 LXi,"₹3.67 Lakh
Compare","5,077 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_f323b658-7554-4655-b673-08909b409b84.htm
Ahmedabad,2019 Maruti Alto 800 LXi,"₹3.14 Lakh
Compare","23,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_868c3a12-74ce-4076-9941-025872fa44d6.htm
Ahmedabad,2016 Honda Amaze VX i-Vtech,"₹3.89 Lakh
Compare","77,852 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-i-vtech-cars-Ahmedabad_6f33bdcd-df3b-4a89-9b6c-75a92a8bab72.htm
Ahmedabad,2021 Ford Ecosport 1.5 Ti VCT AT Titanium,"₹7.97 Lakh
Compare","1,02,866 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-ti-vct-at-titanium-cars-Ahmedabad_3ba6f1a2-8df4-4f36-a3f4-a72c974fa4ac.htm
Ahmedabad,2014 Hyundai i20 Sportz Petrol,"₹3.34 Lakh
Compare","45,036 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-petrol-cars-Ahmedabad_bcbe17dc-b06c-48b9-97d3-ee3cdfbaf639.htm
Ahmedabad,2016 Ford Ecosport 1.0 Ecoboost Titanium,"₹5.99 Lakh
Compare","56,254 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-10-ecoboost-titanium-cars-Ahmedabad_7190ea9e-6050-4672-89cf-f0485ce73206.htm
Ahmedabad,2022 Maruti Ignis Zeta,"₹5.81 Lakh
Compare","10,588 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ignis-zeta-cars-Ahmedabad_bf0ea357-0914-4b1e-8a3e-87165d1473ff.htm
Ahmedabad,2020 Maruti Ciaz Petrol,"₹7.94 Lakh
Compare","56,574 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-petrol-cars-Ahmedabad_f3d3e1f4-ed6b-45d7-9927-25027b3e710e.htm
Ahmedabad,2018 Maruti Celerio X ZXI,"₹3.83 Lakh
Compare","60,720 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-x-zxi-cars-Ahmedabad_b1da1b4b-04ec-476d-8b19-4cd5d8336dad.htm
Ahmedabad,2021 Renault Kiger RXT Turbo,"₹6.01 Lakh
Compare","59,111 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kiger-rxt-turbo-cars-Ahmedabad_dc7789e1-fe5a-4d40-a2c5-6c30250fe811.htm
Ahmedabad,2017 Maruti Alto 800 LXi,"₹3.08 Lakh
Compare","25,132 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_fcedf14c-0759-4186-a05b-a222eec5348f.htm
Ahmedabad,2016 Hyundai EON D Lite,"₹2.29 Lakh
Compare","62,711 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-eon-d-lite-cars-Ahmedabad_08c60a6c-2e94-41ea-ad17-9c6fb1cf33ee.htm
Ahmedabad,2022 Renault Triber RXT,"₹5.52 Lakh
Compare","35,096 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxt-cars-Ahmedabad_c45263ea-0b2b-4598-b833-912e89703616.htm
Ahmedabad,2015 Maruti Wagon R VXI 1.2,"₹3.72 Lakh
Compare","16,005 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-12-cars-Ahmedabad_0781420c-6981-429d-af02-b132fb9adf10.htm
Ahmedabad,2013 Maruti Wagon R Stingray VXI,"₹3.50 Lakh
Compare","20,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-stingray-vxi-cars-Ahmedabad_ca819dc9-2937-4ea4-9a90-703274109375.htm
Ahmedabad,2022 Honda Amaze S i-VTEC,"₹6.50 Lakh
Compare","21,779 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-s-i-vtec-cars-Ahmedabad_02697b9f-7e37-4f94-b93a-bf5db7c15a3c.htm
Ahmedabad,2018 Maruti Alto 800 LXi,"₹3.18 Lakh
Compare","14,704 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_cad56906-a07c-4fd0-b6dc-851580567860.htm
Ahmedabad,2018 Honda Amaze V CVT Petrol,"₹6.59 Lakh
Compare","30,371 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-v-cvt-petrol-cars-Ahmedabad_dcc9ca76-be0d-4746-afd2-33f81f970bd1.htm
Ahmedabad,2022 Renault Triber RXT,"₹5.20 Lakh
Compare","62,707 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxt-cars-Ahmedabad_c7c3b65b-462b-47df-8a8e-3c35125f52bf.htm
Ahmedabad,2018 Maruti Alto 800 LXi,"₹3.21 Lakh
Compare","12,679 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_1e572a7e-4f4c-484d-afbb-3ed5c4b97a0d.htm
Ahmedabad,2019 Renault Triber RXZ,"₹5.38 Lakh
Compare","26,754 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-cars-Ahmedabad_46c43b2e-1ed6-4b5f-864f-3fca78bda693.htm
Ahmedabad,2019 Honda Amaze S CVT Petrol BSIV,"₹5.75 Lakh
Compare","60,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Honda-amaze-s-cvt-petrol-bsiv-cars-Ahmedabad_6c761748-3d32-42da-95f2-363298b2415b.htm
Ahmedabad,2020 Hyundai i20 Sportz 1.2,"₹6.58 Lakh
Compare","43,590 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Ahmedabad_4df15d90-b6d3-496b-95a3-9f0bc83bc9cf.htm
Ahmedabad,2019 Hyundai i20 Sportz 1.2,"₹6.17 Lakh
Compare","44,151 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Ahmedabad_f910aacc-6243-48ac-9c61-96c8ba35764a.htm
Ahmedabad,2012 Hyundai i10 Magna 1.1,"₹2.26 Lakh
Compare","38,536 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i10-magna-11-cars-Ahmedabad_1097b761-8455-4855-be4c-01327e9e316a.htm
Ahmedabad,2021 Hyundai Venue SX Plus Turbo DCT,"₹9.12 Lakh
Compare","42,478 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-cars-Ahmedabad_f931f948-56c8-49e0-a806-bf1f47e262b1.htm
Ahmedabad,2015 Honda Amaze 2nd Gen VX,"₹4.05 Lakh
Compare","52,051 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-2nd-gen-vx-cars-Ahmedabad_309454cc-a31c-46e3-af16-8e4517fcd56a.htm
Ahmedabad,2022 Maruti Alto 800 VXI,"₹3.85 Lakh
Compare","11,360 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-vxi-cars-Ahmedabad_4c04f43f-7080-471f-b9d0-54e1e48cdcc4.htm
Ahmedabad,2016 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹3.65 Lakh
Compare","1,00,379 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Ahmedabad_9d8b0273-cb8e-426b-8843-53548690e5ca.htm
Ahmedabad,2021 Renault KWID Climber 1.0 MT Opt,"₹4.52 Lakh
Compare","30,367 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-climber-10-mt-opt-cars-Ahmedabad_7c274681-77b6-4791-8b0e-66efcd6ba869.htm
Ahmedabad,2021 Maruti S-Presso VXI CNG 2019-2020,"₹3.76 Lakh
Compare","62,340 kms",CNG,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-s-presso-vxi-cng-2019-2020-cars-Ahmedabad_947227e7-e98b-40d7-8c40-3770617f45fa.htm
Ahmedabad,2022 Tata Altroz XT Turbo,"₹6.64 Lakh
Compare","4,187 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xt-turbo-cars-Ahmedabad_8989879d-eae7-4228-91f4-02966233469e.htm
Ahmedabad,2019 Renault KWID 1.0 RXT Opt,"₹3.09 Lakh
Compare","52,097 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-rxt-opt-cars-Ahmedabad_e864d984-59f9-4ed5-ba5d-db8e5a7b8f23.htm
Ahmedabad,2016 Maruti Ciaz VXi,"₹5.22 Lakh
Compare","64,069 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-vxi-cars-Ahmedabad_c3c70505-62ad-4ef8-a492-f243db72cc4e.htm
Ahmedabad,2019 Maruti Alto 800 LXi,"₹3.39 Lakh
Compare","24,846 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_faac1976-c438-4cec-af08-913082eccb1e.htm
Ahmedabad,2020 Maruti Dzire VXI,"₹5.86 Lakh
Compare","30,884 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-vxi-cars-Ahmedabad_554b650f-1ca2-4040-a86e-20e858017532.htm
Ahmedabad,2021 Renault KWID RXL,"₹3.59 Lakh
Compare","31,824 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxl-cars-Ahmedabad_24ac0b2c-ca55-4b7d-bf32-32133d978a0d.htm
Ahmedabad,2015 Hyundai EON Magna,"₹2.40 Lakh
Compare","64,771 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-eon-magna-cars-Ahmedabad_ae17d46c-c1a5-4230-bd88-0786d0a52623.htm
Ahmedabad,2018 Maruti Swift AMT ZXI Plus,"₹5.78 Lakh
Compare","66,652 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-amt-zxi-plus-cars-Ahmedabad_f4e77517-0911-4544-94c4-c605d2db494d.htm
Ahmedabad,2019 Maruti Alto 800 LXi,"₹3.21 Lakh
Compare","25,297 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-800-lxi-cars-Ahmedabad_e97ee16d-f4a8-47de-8f50-720874389bf1.htm
Ahmedabad,2021 Hyundai Venue SX Plus Turbo DCT,"₹9.17 Lakh
Compare","32,475 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-cars-Ahmedabad_a6d4d5e6-3f75-4fe4-b1c1-6d557270f10d.htm
Ahmedabad,2021 Hyundai Venue SX Plus Turbo DCT,"₹9.26 Lakh
Compare","21,981 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-cars-Ahmedabad_bb32a8ef-3a2c-409a-8a04-827eef02b20d.htm
Ahmedabad,2018 Renault KWID 1.0 AMT RXT,"₹3.01 Lakh
Compare","63,576 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-amt-rxt-cars-Ahmedabad_0e7dbfac-04f0-4e9e-8770-bc2ccf006615.htm
Ahmedabad,2023 Hyundai i20 Asta 1.2,"₹8.67 Lakh
Compare","11,584 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Ahmedabad_f2dbb46c-4f4a-4fdb-8ae1-41e6fea784b1.htm
Ahmedabad,2018 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹4.79 Lakh
Compare","28,673 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Ahmedabad_4f1a2419-c333-4e90-8aa0-9d6930e854f6.htm
Ahmedabad,2023 Maruti Alto K10 LXI,"₹3.91 Lakh
Compare","31,346 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-lxi-cars-Ahmedabad_faa41c03-53e9-4d42-9938-8e254897412f.htm
Ahmedabad,2018 Renault KWID 1.0 RXT Opt,"₹2.63 Lakh
Compare","71,445 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-rxt-opt-cars-Ahmedabad_cb66495d-76c7-46b0-8471-c4256dd6aaf7.htm
Ahmedabad,2021 Renault KWID 1.0 RXT Opt,"₹3.48 Lakh
Compare","45,383 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-rxt-opt-cars-Ahmedabad_21701351-5a82-4d18-a6c9-e8485bbcf60a.htm
Ahmedabad,2022 Hyundai Venue SX Turbo iMT,"₹9.66 Lakh
Compare","40,249 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-turbo-imt-cars-Ahmedabad_c1502e88-70b3-471e-b8a5-b495e4d683ea.htm
Ahmedabad,2022 Hyundai Santro Sportz Executive CNG,"₹5.93 Lakh
Compare","12,349 kms",CNG,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-santro-sportz-executive-cng-cars-Ahmedabad_32b1182c-714b-4bfc-a82b-7be4d66d299d.htm
Ahmedabad,2019 Maruti Celerio ZXI,"₹4.14 Lakh
Compare","55,484 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Ahmedabad_c1ec0043-8244-44d6-9a79-188a7b5ff88e.htm
Ahmedabad,2022 Tata Tiago 1.2 Revotron XZ,"₹5.53 Lakh
Compare","23,866 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-tiago-12-revotron-xz-cars-Ahmedabad_cf4da378-9226-4b42-9c9b-a8a491c626a6.htm
Ahmedabad,2015 Hyundai EON Magna,"₹2.86 Lakh
Compare","30,916 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-eon-magna-cars-Ahmedabad_bd0197b7-c5db-4f99-9837-18fb52f36ae9.htm
Ahmedabad,2021 Hyundai Grand i10 Nios Sportz,"₹6.25 Lakh
Compare","40,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-nios-sportz-cars-Ahmedabad_38f5f5ad-8bcd-4754-a5ef-159bdf4a6329.htm
Ahmedabad,2019 Maruti Ignis Zeta,"₹4.28 Lakh
Compare","49,093 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ignis-zeta-cars-Ahmedabad_733b1d8d-77f6-4528-a6aa-e7e951810b8e.htm
